doc_id,item_id,track,gold,method,n,target_categories,prediction,correct,reasoning_tokens,finish_reason,raw_response
20770,A_20770,A,0,,0,,0.0,1.0,712,stop,ANSWER: 0
21042,A_21042,A,0,,0,,0.0,1.0,634,stop,ANSWER: 0
21362,A_21362,A,0,,0,,0.0,1.0,631,stop,ANSWER: 0
21785,A_21785,A,0,,0,,0.0,1.0,470,stop,ANSWER: 0
21855,A_21855,A,0,,0,,0.0,1.0,487,stop,ANSWER: 0
22314,A_22314,A,0,,0,,1.0,0.0,925,stop,ANSWER: 1
22486,A_22486,A,0,,0,,0.0,1.0,514,stop,ANSWER: 0
22981,A_22981,A,0,,0,,0.0,1.0,477,stop,ANSWER: 0
23240,A_23240,A,0,,0,,0.0,1.0,288,stop,ANSWER: 0
23712,A_23712,A,0,,0,,0.0,1.0,487,stop,ANSWER: 0
24011,A_24011,A,0,,0,,0.0,1.0,635,stop,ANSWER: 0
24392,A_24392,A,0,,0,,0.0,1.0,471,stop,ANSWER: 0
24780,A_24780,A,0,,0,,0.0,1.0,437,stop,ANSWER: 0
25080,A_25080,A,0,,0,,0.0,1.0,599,stop,ANSWER: 0
26268,A_26268,A,0,,0,,0.0,1.0,605,stop,ANSWER: 0
26458,A_26458,A,0,,0,,0.0,1.0,541,stop,ANSWER: 0
1250,B_0,B,1,Coarsen,1,Dosage,1.0,1.0,755,stop,ANSWER: 1
1250,B_1,B,1,Delete,1,Medicine,1.0,1.0,327,stop,ANSWER: 1
1250,B_2,B,1,Delete,2,Medicine | Age,1.0,1.0,573,stop,ANSWER: 1
1250,B_3,B,1,Delete,3,Medicine | Age | Dosage,1.0,1.0,558,stop,ANSWER: 1
1250,B_4,B,1,Substitute,1,Symptom,0.0,0.0,757,stop,ANSWER: 0
1483,B_5,B,1,Coarsen,1,Temporal,1.0,1.0,632,stop,ANSWER: 1
1483,B_6,B,1,Delete,1,Age,1.0,1.0,355,stop,ANSWER: 1
1483,B_7,B,1,Delete,2,Age | Temporal,1.0,1.0,427,stop,ANSWER: 1
1483,B_8,B,1,Delete,3,Age | Temporal | Medicine,1.0,1.0,528,stop,ANSWER: 1
1483,B_9,B,1,Substitute,1,Dosage,1.0,1.0,540,stop,ANSWER: 1
1774,B_10,B,1,Delete,1,Symptom,1.0,1.0,252,stop,ANSWER: 1
1774,B_11,B,1,Substitute,1,Health Condition,1.0,1.0,677,stop,ANSWER: 1
1907,B_12,B,1,Coarsen,1,Temporal,1.0,1.0,361,stop,ANSWER: 1
1907,B_13,B,1,Delete,1,Symptom,1.0,1.0,325,stop,ANSWER: 1
1907,B_14,B,1,Substitute,1,Temporal,1.0,1.0,462,stop,ANSWER: 1
3065,B_15,B,1,Coarsen,1,Test Result,1.0,1.0,608,stop,ANSWER: 1
3065,B_16,B,1,Delete,1,Test Result,1.0,1.0,600,stop,ANSWER: 1
3065,B_17,B,1,Delete,2,Test Result | Health Condition,1.0,1.0,527,stop,ANSWER: 1
3065,B_18,B,1,Substitute,1,Temporal,1.0,1.0,256,stop,ANSWER: 1
4376,B_19,B,1,Coarsen,1,Temporal,0.0,0.0,683,stop,ANSWER: 0
4376,B_20,B,1,Delete,1,Temporal,1.0,1.0,539,stop,ANSWER: 1
4376,B_21,B,1,Delete,2,Temporal | Symptom,1.0,1.0,739,stop,ANSWER: 1
4376,B_22,B,1,Substitute,1,Symptom,1.0,1.0,671,stop,ANSWER: 1
4872,B_23,B,1,Coarsen,1,Temporal,1.0,1.0,670,stop,ANSWER: 1
4872,B_24,B,1,Delete,1,Temporal,1.0,1.0,506,stop,ANSWER: 1
4872,B_25,B,1,Delete,2,Temporal | Symptom,1.0,1.0,530,stop,ANSWER: 1
4872,B_26,B,1,Delete,3,Temporal | Symptom | Age,1.0,1.0,714,stop,ANSWER: 1
4872,B_27,B,1,Substitute,1,Temporal,1.0,1.0,641,stop,ANSWER: 1
5061,B_28,B,1,Coarsen,1,Test Result,1.0,1.0,399,stop,ANSWER: 1
5061,B_29,B,1,Delete,1,Age,1.0,1.0,285,stop,ANSWER: 1
5061,B_30,B,1,Delete,2,Age | Health Condition,1.0,1.0,355,stop,ANSWER: 1
5061,B_31,B,1,Delete,3,Age | Health Condition | Temporal,1.0,1.0,323,stop,ANSWER: 1
5061,B_32,B,1,Substitute,1,Test Result,1.0,1.0,328,stop,ANSWER: 1
7282,B_33,B,1,Delete,1,Medicine,1.0,1.0,565,stop,ANSWER: 1
7282,B_34,B,1,Delete,2,Medicine | Symptom,1.0,1.0,887,stop,ANSWER: 1
7282,B_35,B,1,Delete,3,Medicine | Symptom | Medicine,1.0,1.0,673,stop,ANSWER: 1
7282,B_36,B,1,Substitute,1,Medicine,1.0,1.0,607,stop,ANSWER: 1
7476,B_37,B,1,Coarsen,1,Temporal,0.0,0.0,475,stop,ANSWER: 0
7476,B_38,B,1,Delete,1,Symptom,1.0,1.0,614,stop,ANSWER: 1
7476,B_39,B,1,Substitute,1,Temporal,1.0,1.0,274,stop,ANSWER: 1
7664,B_40,B,1,Coarsen,1,Dosage,1.0,1.0,566,stop,ANSWER: 1
7664,B_41,B,1,Delete,1,Dosage,1.0,1.0,429,stop,ANSWER: 1
7664,B_42,B,1,Delete,2,Dosage | Dosage,1.0,1.0,345,stop,ANSWER: 1
7664,B_43,B,1,Delete,3,Dosage | Dosage | Other,1.0,1.0,389,stop,ANSWER: 1
7664,B_44,B,1,Substitute,1,Age,1.0,1.0,658,stop,ANSWER: 1
7854,B_45,B,1,Coarsen,1,Temporal,1.0,1.0,735,stop,ANSWER: 1
7854,B_46,B,1,Delete,1,Health Condition,1.0,1.0,541,stop,ANSWER: 1
7854,B_47,B,1,Delete,2,Health Condition | Symptom,1.0,1.0,571,stop,ANSWER: 1
7854,B_48,B,1,Delete,3,Health Condition | Symptom | Health Condition,1.0,1.0,451,stop,ANSWER: 1
7854,B_49,B,1,Substitute,1,Temporal,1.0,1.0,514,stop,ANSWER: 1
8107,B_50,B,1,Delete,1,Symptom,1.0,1.0,487,stop,ANSWER: 1
8107,B_51,B,1,Substitute,1,Symptom,1.0,1.0,532,stop,ANSWER: 1
8111,B_52,B,1,Coarsen,1,Test Result,0.0,0.0,1046,stop,ANSWER: 0
8111,B_53,B,1,Delete,1,Other,1.0,1.0,513,stop,ANSWER: 1
8111,B_54,B,1,Delete,2,Other | Test Result,1.0,1.0,471,stop,ANSWER: 1
8111,B_55,B,1,Delete,3,Other | Test Result | Medicine,1.0,1.0,837,stop,ANSWER: 1
8111,B_56,B,1,Substitute,1,Test Result,1.0,1.0,451,stop,ANSWER: 1
10553,B_57,B,1,Coarsen,1,Temporal,0.0,0.0,663,stop,ANSWER: 0
10553,B_58,B,1,Delete,1,Symptom,1.0,1.0,539,stop,ANSWER: 1
10553,B_59,B,1,Delete,2,Symptom | Temporal,1.0,1.0,579,stop,ANSWER: 1
10553,B_60,B,1,Delete,3,Symptom | Temporal | Age,1.0,1.0,598,stop,ANSWER: 1
10553,B_61,B,1,Substitute,1,Age,1.0,1.0,640,stop,ANSWER: 1
10592,B_62,B,1,Coarsen,1,Temporal,1.0,1.0,818,stop,ANSWER: 1
10592,B_63,B,1,Delete,1,Medicine,1.0,1.0,344,stop,ANSWER: 1
10592,B_64,B,1,Delete,2,Medicine | Health Condition,1.0,1.0,405,stop,ANSWER: 1
10592,B_65,B,1,Substitute,1,Medicine,1.0,1.0,1018,stop,ANSWER: 1
10696,B_66,B,1,Delete,1,Medicine,1.0,1.0,655,stop,ANSWER: 1
10696,B_67,B,1,Delete,2,Medicine | Medicine,1.0,1.0,590,stop,ANSWER: 1
10696,B_68,B,1,Delete,3,Medicine | Medicine | Other,1.0,1.0,501,stop,ANSWER: 1
10696,B_69,B,1,Substitute,1,Age,1.0,1.0,571,stop,ANSWER: 1
11277,B_70,B,1,Delete,1,Age,1.0,1.0,929,stop,ANSWER: 1
11277,B_71,B,1,Delete,2,Age | Symptom,1.0,1.0,801,stop,ANSWER: 1
11277,B_72,B,1,Delete,3,Age | Symptom | Health Condition,1.0,1.0,574,stop,ANSWER: 1
11277,B_73,B,1,Substitute,1,Health Condition,1.0,1.0,414,stop,ANSWER: 1
12559,B_74,B,1,Coarsen,1,Temporal,1.0,1.0,498,stop,ANSWER: 1
12559,B_75,B,1,Delete,1,Temporal,1.0,1.0,379,stop,ANSWER: 1
12559,B_76,B,1,Delete,2,Temporal | Temporal,1.0,1.0,653,stop,ANSWER: 1
12559,B_77,B,1,Delete,3,Temporal | Temporal | Temporal,1.0,1.0,679,stop,ANSWER: 1
12559,B_78,B,1,Substitute,1,Symptom,1.0,1.0,580,stop,ANSWER: 1
12628,B_79,B,1,Coarsen,1,Dosage,0.0,0.0,657,stop,ANSWER: 0
12628,B_80,B,1,Delete,1,Dosage,1.0,1.0,1013,stop,ANSWER: 1
12628,B_81,B,1,Delete,2,Dosage | Age,1.0,1.0,636,stop,ANSWER: 1
12628,B_82,B,1,Delete,3,Dosage | Age | Health Condition,1.0,1.0,582,stop,ANSWER: 1
12628,B_83,B,1,Substitute,1,Symptom,0.0,0.0,1002,stop,ANSWER: 0
13323,B_84,B,1,Delete,1,Age,1.0,1.0,473,stop,ANSWER: 1
13323,B_85,B,1,Delete,2,Age | Symptom,1.0,1.0,615,stop,ANSWER: 1
13323,B_86,B,1,Substitute,1,Symptom,1.0,1.0,706,stop,ANSWER: 1
13879,B_87,B,1,Coarsen,1,Test Result,1.0,1.0,688,stop,ANSWER: 1
13879,B_88,B,1,Delete,1,Test Result,1.0,1.0,613,stop,ANSWER: 1
13879,B_89,B,1,Delete,2,Test Result | Health Condition,1.0,1.0,338,stop,ANSWER: 1
13879,B_90,B,1,Delete,3,Test Result | Health Condition | Temporal,1.0,1.0,615,stop,ANSWER: 1
13879,B_91,B,1,Substitute,1,Age,1.0,1.0,335,stop,ANSWER: 1
14138,B_92,B,1,Coarsen,1,Temporal,0.0,0.0,694,stop,ANSWER: 0
14138,B_93,B,1,Delete,1,Age,1.0,1.0,614,stop,ANSWER: 1
14138,B_94,B,1,Delete,2,Age | Temporal,1.0,1.0,639,stop,ANSWER: 1
14138,B_95,B,1,Delete,3,Age | Temporal | Symptom,1.0,1.0,712,stop,ANSWER: 1
14138,B_96,B,1,Substitute,1,Symptom,1.0,1.0,1014,stop,ANSWER: 1
15433,B_97,B,1,Delete,1,Symptom,1.0,1.0,418,stop,ANSWER: 1
15433,B_98,B,1,Delete,2,Symptom | Age,1.0,1.0,405,stop,ANSWER: 1
15433,B_99,B,1,Substitute,1,Age,1.0,1.0,346,stop,ANSWER: 1
15688,B_100,B,1,Delete,1,Age,1.0,1.0,233,stop,ANSWER: 1
15688,B_101,B,1,Substitute,1,Symptom,1.0,1.0,404,stop,ANSWER: 1
15818,B_102,B,1,Delete,1,Symptom,1.0,1.0,518,stop,ANSWER: 1
15818,B_103,B,1,Substitute,1,Symptom,1.0,1.0,598,stop,ANSWER: 1
15819,B_104,B,1,Coarsen,1,Temporal,0.0,0.0,924,stop,ANSWER: 0
15819,B_105,B,1,Delete,1,Temporal,1.0,1.0,588,stop,ANSWER: 1
15819,B_106,B,1,Delete,2,Temporal | Medicine,1.0,1.0,670,stop,ANSWER: 1
15819,B_107,B,1,Delete,3,Temporal | Medicine | Symptom,1.0,1.0,572,stop,ANSWER: 1
15819,B_108,B,1,Substitute,1,Medicine,1.0,1.0,818,stop,ANSWER: 1
16344,B_109,B,1,Delete,1,Symptom,1.0,1.0,783,stop,ANSWER: 1
16344,B_110,B,1,Delete,2,Symptom | Health Condition,1.0,1.0,406,stop,ANSWER: 1
16344,B_111,B,1,Delete,3,Symptom | Health Condition | Health Condition,1.0,1.0,414,stop,ANSWER: 1
16344,B_112,B,1,Substitute,1,Health Condition,1.0,1.0,287,stop,ANSWER: 1
16760,B_113,B,1,Coarsen,1,Temporal,1.0,1.0,968,stop,ANSWER: 1
16760,B_114,B,1,Delete,1,Temporal,1.0,1.0,725,stop,ANSWER: 1
16760,B_115,B,1,Delete,2,Temporal | Symptom,1.0,1.0,758,stop,ANSWER: 1
16760,B_116,B,1,Delete,3,Temporal | Symptom | Medicine,1.0,1.0,721,stop,ANSWER: 1
16760,B_117,B,1,Substitute,1,Medicine,1.0,1.0,860,stop,ANSWER: 1
17727,B_118,B,1,Coarsen,1,Dosage,1.0,1.0,559,stop,ANSWER: 1
17727,B_119,B,1,Delete,1,Medicine,1.0,1.0,598,stop,ANSWER: 1
17727,B_120,B,1,Delete,2,Medicine | Dosage,1.0,1.0,718,stop,ANSWER: 1
17727,B_121,B,1,Delete,3,Medicine | Dosage | Dosage,1.0,1.0,590,stop,ANSWER: 1
17727,B_122,B,1,Substitute,1,Dosage,1.0,1.0,656,stop,ANSWER: 1
18129,B_123,B,1,Coarsen,1,Test Result,1.0,1.0,361,stop,ANSWER: 1
18129,B_124,B,1,Delete,1,Test Result,1.0,1.0,475,stop,ANSWER: 1
18129,B_125,B,1,Delete,2,Test Result | Medicine,1.0,1.0,293,stop,ANSWER: 1
18129,B_126,B,1,Delete,3,Test Result | Medicine | Test Result,1.0,1.0,698,stop,ANSWER: 1
18129,B_127,B,1,Substitute,1,Temporal,1.0,1.0,488,stop,ANSWER: 1
18248,B_128,B,1,Coarsen,1,Temporal,1.0,1.0,436,stop,ANSWER: 1
18248,B_129,B,1,Delete,1,Symptom,1.0,1.0,353,stop,ANSWER: 1
18248,B_130,B,1,Delete,2,Symptom | Age,1.0,1.0,683,stop,ANSWER: 1
18248,B_131,B,1,Delete,3,Symptom | Age | Temporal,1.0,1.0,636,stop,ANSWER: 1
18248,B_132,B,1,Substitute,1,Temporal,1.0,1.0,327,stop,ANSWER: 1
19859,B_133,B,1,Coarsen,1,Temporal,0.0,0.0,844,stop,ANSWER: 0
19859,B_134,B,1,Delete,1,Temporal,1.0,1.0,946,stop,ANSWER: 1
19859,B_135,B,1,Delete,2,Temporal | Symptom,1.0,1.0,867,stop,ANSWER: 1
19859,B_136,B,1,Substitute,1,Symptom,0.0,0.0,1207,stop,ANSWER: 0
20110,B_137,B,1,Delete,1,Symptom,1.0,1.0,699,stop,ANSWER: 1
20110,B_138,B,1,Delete,2,Symptom | Age,1.0,1.0,676,stop,ANSWER: 1
20110,B_139,B,1,Delete,3,Symptom | Age | Health Condition,1.0,1.0,640,stop,ANSWER: 1
20110,B_140,B,1,Substitute,1,Health Condition,1.0,1.0,389,stop,ANSWER: 1
20770,B_141,B,1,Coarsen,1,Temporal,1.0,1.0,519,stop,ANSWER: 1
20770,B_142,B,1,Delete,1,Age,1.0,1.0,517,stop,ANSWER: 1
20770,B_143,B,1,Delete,2,Age | Medicine,1.0,1.0,406,stop,ANSWER: 1
20770,B_144,B,1,Delete,3,Age | Medicine | Temporal,1.0,1.0,672,stop,ANSWER: 1
20770,B_145,B,1,Substitute,1,Symptom,1.0,1.0,341,stop,ANSWER: 1
21042,B_146,B,1,Delete,1,Symptom,1.0,1.0,459,stop,ANSWER: 1
21042,B_147,B,1,Substitute,1,Symptom,1.0,1.0,569,stop,ANSWER: 1
21362,B_148,B,1,Coarsen,1,Temporal,0.0,0.0,643,stop,ANSWER: 0
21362,B_149,B,1,Delete,1,Symptom,1.0,1.0,456,stop,ANSWER: 1
21362,B_150,B,1,Delete,2,Symptom | Temporal,1.0,1.0,426,stop,ANSWER: 1
21362,B_151,B,1,Substitute,1,Temporal,1.0,1.0,351,stop,ANSWER: 1
21785,B_152,B,1,Coarsen,1,Temporal,0.0,0.0,536,stop,ANSWER: 0
21785,B_153,B,1,Delete,1,Temporal,1.0,1.0,618,stop,ANSWER: 1
21785,B_154,B,1,Delete,2,Temporal | Medicine,1.0,1.0,413,stop,ANSWER: 1
21785,B_155,B,1,Delete,3,Temporal | Medicine | Symptom,1.0,1.0,532,stop,ANSWER: 1
21785,B_156,B,1,Substitute,1,Age,1.0,1.0,432,stop,ANSWER: 1
21855,B_157,B,1,Coarsen,1,Temporal,1.0,1.0,712,stop,ANSWER: 1
21855,B_158,B,1,Delete,1,Temporal,1.0,1.0,618,stop,ANSWER: 1
21855,B_159,B,1,Delete,2,Temporal | Health Condition,1.0,1.0,470,stop,ANSWER: 1
21855,B_160,B,1,Delete,3,Temporal | Health Condition | Temporal,1.0,1.0,573,stop,ANSWER: 1
21855,B_161,B,1,Substitute,1,Symptom,1.0,1.0,554,stop,ANSWER: 1
22314,B_162,B,1,Delete,1,Symptom,1.0,1.0,877,stop,ANSWER: 1
22314,B_163,B,1,Delete,2,Symptom | Age,1.0,1.0,793,stop,ANSWER: 1
22314,B_164,B,1,Delete,3,Symptom | Age | Medicine,1.0,1.0,647,stop,ANSWER: 1
22314,B_165,B,1,Substitute,1,Health Condition,1.0,1.0,788,stop,ANSWER: 1
22486,B_166,B,1,Coarsen,1,Temporal,1.0,1.0,589,stop,ANSWER: 1
22486,B_167,B,1,Delete,1,Symptom,1.0,1.0,411,stop,ANSWER: 1
22486,B_168,B,1,Delete,2,Symptom | Age,1.0,1.0,446,stop,ANSWER: 1
22486,B_169,B,1,Substitute,1,Temporal,1.0,1.0,575,stop,ANSWER: 1
22981,B_170,B,1,Coarsen,1,Temporal,1.0,1.0,640,stop,ANSWER: 1
22981,B_171,B,1,Delete,1,Temporal,1.0,1.0,376,stop,ANSWER: 1
22981,B_172,B,1,Delete,2,Temporal | Symptom,1.0,1.0,333,stop,ANSWER: 1
22981,B_173,B,1,Substitute,1,Age,1.0,1.0,304,stop,ANSWER: 1
23240,B_174,B,1,Coarsen,1,Temporal,1.0,1.0,592,stop,ANSWER: 1
23240,B_175,B,1,Delete,1,Symptom,0.0,0.0,507,stop,ANSWER: 0
23240,B_176,B,1,Substitute,1,Temporal,1.0,1.0,207,stop,ANSWER: 1
23712,B_177,B,1,Coarsen,1,Temporal,1.0,1.0,1019,stop,ANSWER: 1
23712,B_178,B,1,Delete,1,Temporal,1.0,1.0,473,stop,ANSWER: 1
23712,B_179,B,1,Delete,2,Temporal | Test Result,1.0,1.0,422,stop,ANSWER: 1
23712,B_180,B,1,Delete,3,Temporal | Test Result | Symptom,1.0,1.0,875,stop,ANSWER: 1
23712,B_181,B,1,Substitute,1,Symptom,0.0,0.0,1128,stop,ANSWER: 0
24011,B_182,B,1,Delete,1,Age,1.0,1.0,489,stop,ANSWER: 1
24011,B_183,B,1,Delete,2,Age | Health Condition,1.0,1.0,521,stop,ANSWER: 1
24011,B_184,B,1,Substitute,1,Medicine,1.0,1.0,779,stop,ANSWER: 1
24392,B_185,B,1,Delete,1,Health Condition,1.0,1.0,630,stop,ANSWER: 1
24392,B_186,B,1,Delete,2,Health Condition | Symptom,1.0,1.0,561,stop,ANSWER: 1
24392,B_187,B,1,Substitute,1,Symptom,1.0,1.0,570,stop,ANSWER: 1
24780,B_188,B,1,Delete,1,Other,1.0,1.0,426,stop,ANSWER: 1
24780,B_189,B,1,Delete,2,Other | Symptom,1.0,1.0,350,stop,ANSWER: 1
24780,B_190,B,1,Substitute,1,Symptom,1.0,1.0,737,stop,ANSWER: 1
25080,B_191,B,1,Coarsen,1,Temporal,1.0,1.0,819,stop,ANSWER: 1
25080,B_192,B,1,Delete,1,Symptom,1.0,1.0,692,stop,ANSWER: 1
25080,B_193,B,1,Delete,2,Symptom | Medicine,1.0,1.0,485,stop,ANSWER: 1
25080,B_194,B,1,Delete,3,Symptom | Medicine | Temporal,1.0,1.0,582,stop,ANSWER: 1
25080,B_195,B,1,Substitute,1,Temporal,1.0,1.0,567,stop,ANSWER: 1
26268,B_196,B,1,Delete,1,Other,1.0,1.0,541,stop,ANSWER: 1
26268,B_197,B,1,Substitute,1,Age,1.0,1.0,528,stop,ANSWER: 1
26458,B_198,B,1,Delete,1,Medicine,1.0,1.0,262,stop,ANSWER: 1
26458,B_199,B,1,Substitute,1,Medicine,1.0,1.0,558,stop,ANSWER: 1
