doc_id,item_id,track,gold,method,n,target_categories,prediction,correct,reasoning_tokens,finish_reason,raw_response
24011,A_24011,A,0,,0,,1.0,0.0,0,stop,"ANSWER: 1

Explanation:
- The summary states ""কম ঘুম হবে এবং কিডনির ক্ষতি করবে না এমন ওষুধ দেন"" (Give a medicine that will reduce sleep and not damage the kidneys). This is not supported by the source document. The source document mentions that the patient is concerned about the potential kidney damage from the medication, but it does not state that the patient is asking for a medicine that reduces sleep and does not damage the kidneys.
- The summary also omits the patient's specific issues with different medications and their effectiveness, which are important details from the source document. However, the presence of unsupported information is sufficient to mark the summary as hallucinated."
24392,A_24392,A,0,,0,,0.0,1.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or that contradicts the source document. It accurately reflects the key points mentioned in the source, including the pregnancy duration, vaginal dryness, pelvic pain, and the question about intercourse."
24780,A_24780,A,0,,0,,0.0,1.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or that contradicts the source document. It accurately reflects the key points from the original text, including the development and persistence of the bump, the attempt to remove it with a nail, the suspicion of it being a tumor, the release of foul-smelling dirt when prodded, and the continued presence of swelling."
25080,A_25080,A,0,,0,,0.0,1.0,0,stop,"ANSWER: 0

The summary accurately reflects the information provided in the source document without adding any unsupported or contradictory details."
26268,A_26268,A,0,,0,,0.0,1.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or that contradicts the source document. It accurately reflects the key points from the original text, including the age, the desire to not have a baby for the next 2-3 years, the question about which contraceptive pill can be taken, and the inquiry about starting the pill during a period."
26458,A_26458,A,0,,0,,0.0,1.0,0,stop,"ANSWER: 0

The summary accurately reflects the information provided in the source document without adding any unsupported or contradictory information."
1250,B_0,B,1,Coarsen,1,Dosage,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
The summary contains the statement ""নেক্সিটাল ১০ মি খেয়েও কাজ হচ্ছে না"" (taking Nexital 10 mg is not working), which is not supported by the source document. The source document only mentions that the person is taking Nexital in a small amount and is not seeing much effect, but it does not specify the dosage as 10 mg."
1250,B_1,B,1,Delete,1,Medicine,1.0,1.0,0,stop,"ANSWER: 1

The summary contains the following hallucinated information:
- ""নেক্সিটাল ১০ মি খেয়েও কাজ হচ্ছে না"" - This information is not present in the source document."
1250,B_2,B,1,Delete,2,Medicine | Age,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document does not mention the patient's age (30).
- The source document does not mention the use of any medication (Nexital 10 mg) or that it is not working."
1250,B_3,B,1,Delete,3,Medicine | Age | Dosage,1.0,1.0,0,stop,"ANSWER: 1

The summary contains the following hallucinated information:
- ""বয়স ৩০"" (Age 30) - The source document does not mention the patient's age.
- ""নেক্সিটাল ১০ মি খেয়েও কাজ হচ্ছে না"" (Nexital 10 mg is not working) - The source document does not mention any medication or treatment."
1250,B_4,B,1,Substitute,1,Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
The summary contains the following hallucinated information:
- ""আবার একেক সময় একেক রঙ হয়"" (The urine changes color at different times) contradicts the source document, which states ""সবসময় একই রং থাকে"" (The urine is always the same color)."
1483,B_5,B,1,Coarsen,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states that the medications and cream were taken for 15 days, but the source document does not specify the duration of 15 days. It only mentions ""কিছুদিন"" (a few days).
- The summary asks ""কি করনীয়?"" (What should be done?), but the source document asks ""কি করলে স্থাই ভাবে সুস্থ হবো সমাধান দিবেন"" (What should be done to be permanently cured?).

These discrepancies indicate that the summary contains information not supported by the source document."
1483,B_6,B,1,Delete,1,Age,0.0,0.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or that contradicts the source document. All the details mentioned in the summary are accurately reflected in the source text."
1483,B_7,B,1,Delete,2,Age | Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states that the medications (Fluconazole, Isoxloks, Trizin, and Econazole cream) were taken for 15 days, which is not mentioned in the source document.
- The source document does not specify the duration of the medication usage.
- The summary also mentions the patient's age (23), which is not provided in the source document."
1483,B_8,B,1,Delete,3,Age | Temporal | Medicine,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states that the medications (ফ্লুকনাজল, আইসোক্লোক্স, ট্রইজিন, and ইকনাজল ক্রিম) were taken for 15 days, which is not mentioned in the source document.
- The summary mentions ""সাফি সিরাপ"" (Safi syrup), which is not mentioned in the source document."
1483,B_9,B,1,Substitute,1,Dosage,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states that the doctor has prescribed 5 tablets of Fluconazole, whereas the source document mentions that the doctor has prescribed only 1 tablet of Fluconazole. This is a contradiction."
1774,B_10,B,1,Delete,1,Symptom,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary states ""গরমে কাজ করলে ঠান্ডা পানি খেলে মাথা ও ঘাড়ের ডান পাশে ব্যাথা করে"" (When working in the heat, drinking cold water causes pain in the head and right side of the neck). This information is not mentioned in the source document. The source document only mentions that the person has diabetes and works in the heat, but does not mention any specific symptoms or reactions to drinking cold water."
1774,B_11,B,1,Substitute,1,Health Condition,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary states that the person has diabetes, which is not mentioned in the source document. The source document mentions high blood pressure, not diabetes."
1907,B_12,B,1,Coarsen,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary states that the right side of the face has been swelling every 1/2 to 2 months for the past 2 years. However, the source document does not specify the frequency or the duration of the swelling. It only mentions that the swelling has been occurring for ""অনেক দিন ধরে"" (a long time) and ""মাঝে মাঝে"" (occasionally). Therefore, the summary contains information that is not supported by the source document."
1907,B_13,B,1,Substitute,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary contains hallucinated information. The source document states that the swelling occurs every week for the past 6 months, while the summary incorrectly states that the swelling occurs every 1 or 2 months for the past 2 years."
3065,B_14,B,1,Coarsen,1,Test Result,0.0,0.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or that contradicts the source document. All the details in the summary are accurately reflected in the source document."
3065,B_15,B,1,Delete,1,Test Result,1.0,1.0,0,stop,"ANSWER: 1

The summary contains the statement ""এনএস ১ পজিটিভ আসছে"" (NS1 positive), which is not mentioned in the source document. Therefore, the summary contains hallucinated information."
3065,B_16,B,1,Delete,2,Test Result | Health Condition,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary mentions ""আমার ১০ . ০৯ . ১৯ তারিখ থেকে ডেঙ্গু জ্বর , আজকে ১০ দিন হল । এনএস ১ পজিটিভ আসছে । প্লাটিলেট কমে যাচ্ছিল , ৩ দিন যাবত প্লাতিলেট বাড়ছে ।"" This information is not present in the source document. The source document only mentions the current platelet count, feeling weak, and a question about the need for a CVS test."
3065,B_17,B,1,Delete,3,Test Result | Health Condition | Test Result,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary mentions ""আমার ১০ . ০৯ . ১৯ তারিখ থেকে ডেঙ্গু জ্বর , আজকে ১০ দিন হল । এনএস ১ পজিটিভ আসছে । আজকের রিপোর্টে ১৫০০০০ আসছে ।"" This information is not present in the source document. The source document only mentions that the platelet count has been increasing over the past 3 days, the body feels weak, and there are no other significant issues. It does not provide any specific dates, mention dengue fever, NS1 test results, or specific platelet count numbers."
3065,B_18,B,1,Substitute,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document states that the fever started on ৩১ . ০৮ . ১৯ and it has been ২০ days, while the summary states it started on ১০ . ০৯ . ১৯ and it has been ১০ days. This is a contradiction.
- The summary also states that the platelet count is ১৫০০০০, while the source document states it is ১৫০০০০. This is a minor discrepancy, but it still counts as a contradiction. 

Therefore, the summary contains information that is not supported by the source document."
4376,B_19,B,1,Coarsen,1,Temporal,0.0,0.0,0,stop,ANSWER: 0
4376,B_20,B,1,Delete,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary mentions ""বেশ কাশি"" (a lot of cough) and ""কাশি হচ্ছে"" (coughing is happening), which are not mentioned in the source document. The source document only mentions throat pain and swollen tonsils, but does not mention any cough."
4376,B_21,B,1,Delete,2,Temporal | Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document does not mention anything about ""কাশি"" (cough) or ""গলার ভেতর কিছু আটকে ব্যাথা করছে"" (something stuck in the throat causing pain). 
- The summary introduces these details which are not supported by the source document."
4376,B_22,B,1,Substitute,1,Symptom,0.0,0.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or contradicts the source document. It accurately reflects the key points from the original text, including the ongoing cough, the sensation of something being stuck in the throat, the swollen tonsils, and the absence of throat pain despite the cough."
4872,B_23,B,1,Coarsen,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary contains hallucinated information. Specifically, the summary states that ""একজন গাইনি চিকিৎসক ২৫ তারিখে এবং অন্য একজন গাইনী বিশেষজ্ঞ ১৩ এপ্রিলে ডেট দিসে,"" but the source document does not mention any specific date (২৫ তারিখে) given by the first gynecologist. The source document only mentions that the first gynecologist advised a C-section if pain does not start soon, and the second gynecologist gave the date of ১৩ এপ্রিল."
4872,B_24,B,1,Delete,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary states that ""অন্য একজন গাইনী বিশেষজ্ঞ ১৩ এপ্রিলে ডেট দিসে,"" which is not mentioned in the source document. The source document only mentions that the second gynecologist was consulted, but does not provide a specific date for any procedure or appointment."
4872,B_25,B,1,Delete,2,Temporal | Symptom,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary states that ""অন্য একজন গাইনী বিশেষজ্ঞ ১৩ এপ্রিলে ডেট দিসে"" (another gynecologist specialist gave a date of April 13), but the source document does not mention any specific date given by the second gynecologist. Additionally, the summary mentions ""এখনও ব্যাথা - বেদনা শুরু হয়নি"" (pain has not started yet), but the source document does not provide this information."
4872,B_26,B,1,Delete,3,Temporal | Symptom | Age,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states ""পেটে বাচ্চার বয়স ৩৬ মাস"" (the baby's age in the womb is 36 months), which is not mentioned in the source document.
- The summary also mentions ""অন্য একজন গাইনী বিশেষজ্ঞ ১৩ এপ্রিলে ডেট দিসে"" (another gynecologist specialist gave a date of April 13), which is not supported by the source document. The source document only mentions that they took the patient to another gynecologist but does not specify a date given by this second doctor."
4872,B_27,B,1,Substitute,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

The summary contains hallucinated information. The source document mentions that the first gynecologist advised to perform a C-section by the 28th if there is no pain, and the second gynecologist set the date for April 15th. However, the summary incorrectly states that the first gynecologist set the date for the 25th and the second gynecologist set the date for April 13th."
5061,B_28,B,1,Coarsen,1,Test Result,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary contains the statement ""ডায়াবেটিস এর মাত্রা ১৪ - ১৫ পর্যন্ত থাকে"" which is not supported by the source document. The source document only mentions that the diabetes level is ""মোটামুটি বেশি"" (generally high) but does not provide specific numerical values."
5061,B_29,B,1,Delete,1,Age,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary contains the information ""বয়স ৫০"" (age 50), which is not mentioned in the source document. Therefore, the summary contains hallucinated information."
5061,B_30,B,1,Delete,2,Age | Health Condition,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary includes ""বয়স ৫০"" (age 50), which is not mentioned in the source document.
- The summary also mentions ""হার্টে সমস্যা রয়েছে"" (heart problems), which is not mentioned in the source document. The source document only mentions ""শ্বাসকষ্ট"" (breathing difficulties)."
5061,B_31,B,1,Delete,3,Age | Health Condition | Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary mentions ""বয়স ৫০"" (age 50), which is not mentioned in the source document.
- The summary states ""ডায়াবেটিস ৫ বছর যাবত আছে"" (diabetes for 5 years), which is also not mentioned in the source document.
- The summary mentions ""হার্টে সমস্যা রয়েছে"" (heart problems), which is not mentioned in the source document.

These points are not supported by the source document and thus are hallucinations."
5061,B_32,B,1,Substitute,1,Test Result,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary states that the blood sugar level is 14-15, whereas the source document mentions that the blood sugar level is 5-6. This is a contradiction."
7282,B_33,B,1,Delete,1,Medicine,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary mentions ""কার্মিনা সিরাপ"" (Carminative syrup), which is not mentioned in the source document. The source document only mentions ""গ্যাস্ট্রিড সিরাপ"" (Gastrid syrup).
- The summary asks if any medicine should be taken, which is not a direct question in the source document. The source document states that the person is already taking Gastrid syrup but not getting any results, and they would be grateful if medicine is provided."
7282,B_34,B,1,Delete,2,Medicine | Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary mentions ""কার্মিনা সিরাপ"" (Carmine syrup), which is not mentioned in the source document. The source document only mentions ""গ্যাস্ট্রিড সিরাপ"" (Gastrid syrup).
- The summary asks if any medicine should be taken, which is not a direct question in the source document. The source document states that the person is already taking Gastrid syrup but is not getting any results, and they would be grateful if medicine is provided."
7282,B_35,B,1,Delete,3,Medicine | Symptom | Medicine,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states ""শুধু ইফতারের এক ঘন্টা পর পেট ভারভার ও চিনচিন ব্যাথা অনুভূত হয়"" (Pain and heaviness in the stomach are felt only one hour after Iftar). However, the source document does not specify the exact timing of the pain after Iftar.
- The summary mentions ""কার্মিনা সিরাপ ও গাস্ট্রিড সিরাপ সেবন করছি"" (I am taking Carmina syrup and Gastrid syrup). This information is not present in the source document.
- The summary asks ""এই সমস্যার জন্যে কি ওষুধ সেবন করব?"" (What medicine should I take for this problem?), which is not a question posed in the source document. The source document only mentions a desire for medication but does not ask a specific question about what to take."
7282,B_36,B,1,Substitute,1,Medicine,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary mentions ""গাস্ট্রিড সিরাপ"" (Gastrid syrup), but the source document mentions ""গাস্টাল সিরাপ"" (Gastal syrup). This is a contradiction.
- The summary asks, ""এই সমস্যার জন্যে কি ওষুধ সেবন করব?"" (What medicine should I take for this problem?), but the source document does not ask this question. It only states that the person would be grateful if medicine is given for the problem."
7476,B_37,B,1,Coarsen,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The source document mentions that the pain has been occurring for ""অনেক দিন"" (many days), while the summary states ""৩ / ৪ দিন"" (3/4 days). This is a contradiction."
7476,B_38,B,1,Delete,1,Symptom,0.0,0.0,0,stop,"ANSWER: 0

The summary does not contain any information that is not supported by or contradicts the source document. It accurately reflects the main points of the patient's complaint about having stomach pain for 3-4 days and seeking advice. The summary is incomplete as it does not mention the use of ""ইউসুফ গুল"" (a medication), but this omission does not constitute hallucination."
7476,B_39,B,1,Substitute,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary states that the pain has been occurring for 3/4 days, whereas the source document mentions that the pain has been occurring for 3/4 weeks. This is a clear contradiction."
7664,B_40,B,1,Coarsen,1,Dosage,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states that the patient took ""টারবিন ১ + ০ + ১ ( ২ মাস )"", but the source document states ""টারবিন নিয়মিতভাবে কিছুদিন"".
- The summary states ""ডামার্সিন ২ ফোঁটা নিয়েছি"", but the source document states ""ডার্মাসিম ২ফোটা ( ২বার ) ব্যবহার করেছি"".
- These discrepancies indicate that the summary contains information that is not supported by the source document."
7664,B_41,B,1,Delete,1,Dosage,1.0,1.0,0,stop,"ANSWER: 1

The summary contains the following hallucinated information:
- ""ডামার্সিন ২ ফোঁটা নিয়েছি"" is not mentioned in the source document."
7664,B_42,B,1,Delete,2,Dosage | Dosage,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary mentions ""ফ্লোরিজ ১ + ০ + ১ ( ২ মাস ) . ডামার্সিন ২ ফোঁটা নিয়েছি"" which is not present in the source document. The source document only mentions the use of টারবিন, ওমাসটিন, and জেনেভাস."
7664,B_43,B,1,Delete,3,Dosage | Dosage | Other,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the summary mentions ""৭২ কেজি"" (72 kg) and the use of ""ফ্লোরিজ ১ + ০ + ১ ( ২ মাস )"" and ""ডামার্সিন ২ ফোঁটা"" which are not mentioned in the source document."
7664,B_44,B,1,Substitute,1,Age,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document states the patient's age as 68, but the summary states the age as 43. This is a clear contradiction.
- The summary also changes ""ডার্মাসিম ২ফোটা ( ২বার ) ব্যবহার করেছি"" to ""ডামার্সিন ২ ফোঁটা নিয়েছি"". This is a change in the name of the medication and the way it is taken, which is not supported by the source document."
7854,B_45,B,1,Coarsen,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document mentions that the person has been experiencing the symptoms for ""অনেক দিন"" (many days), while the summary states ""৪ - ৫ দিন ধরে"" (for 4-5 days). This is a contradiction.
- The source document does not mention any specific action or question about what to do next, while the summary ends with ""করণীয় কি?"" (What should be done?). This is additional information not present in the source document."
7854,B_46,B,1,Delete,1,Health Condition,1.0,1.0,0,stop,"ANSWER: 1

The summary contains the phrase ""ঠাণ্ডা ও অ্যালার্জির সমস্যা আছে"" which is not supported by the source document. The source document mentions ""ঠান্ডা লেগেই থাকে বললেই চলে"" but does not mention any allergy problem. Therefore, the summary contains information that is not supported by the source document."
7854,B_47,B,1,Delete,2,Health Condition | Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The summary states ""জ্বর ও গলা ব্যথা নেই"" (no fever and no throat pain), but the source document does not mention anything about fever or throat pain.
- The summary also states ""ঠাণ্ডা ও অ্যালার্জির সমস্যা আছে"" (there is a cold and allergy problem), but the source document only mentions a cold-like feeling and occasional discomfort in the nose and upper throat, without specifically mentioning an allergy.
- The source document does not provide any information about what actions to take (করণীয় কি?).

These points in the summary are not supported by the source document and thus are hallucinations."
7854,B_48,B,1,Delete,3,Health Condition | Symptom | Health Condition,1.0,1.0,0,stop,"ANSWER: 1

The summary contains information that is not supported by the source document. Specifically, the source document does not mention ""জ্বর ও গলা ব্যথা নেই"" (no fever and no throat pain), ""ঠাণ্ডা ও অ্যালার্জির সমস্যা আছে"" (cold and allergy problems), or ""করণীয় কি?"" (what to do?). These details are not present in the original text and thus are hallucinations."
7854,B_49,B,1,Substitute,1,Temporal,1.0,1.0,0,stop,"ANSWER: 1

Explanation:
- The source document mentions symptoms lasting for 3 weeks, but the summary states 4-5 days.
- The source document does not mention any specific action to be taken (করণীয় কি? is not in the source document).
- The summary is therefore inconsistent with the source document in these aspects."
8107,B_50,B,1,Delete,1,Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary contains the statement ""নড়ে ও হালকা চাপ দিলে ব্যাথা করে"" (it moves and hurts when light pressure is applied), which is not mentioned in the source document. The source document only mentions that the lump can be moved but does not mention any pain or discomfort when pressure is applied."
8107,B_51,B,1,Substitute,1,Symptom,1.0,1.0,0,stop,"ANSWER: 1

Explanation: The summary contains the statement ""নড়ে ও হালকা চাপ দিলে ব্যাথা করে"" (it moves and hurts when light pressure is applied). However, the source document states ""হালকা চাপ দিলে ব্যাথা লাগে না"" (it does not hurt when light pressure is applied). This is a contradiction."
